,Round Number,Date,Home Team,Away Team,Result
68116,0,1955-08-20,Birmingham City,Manchester United,2 - 2
68117,0,1955-08-20,Blackpool,Arsenal,3 - 1
68118,0,1955-08-20,Cardiff City,Sunderland,3 - 1
68119,0,1955-08-20,Charlton Athletic,Luton Town,2 - 2
68120,0,1955-08-20,Chelsea,Bolton Wanderers,0 - 2
68121,0,1955-08-20,Everton,Preston North End,0 - 4
68122,0,1955-08-20,Huddersfield Town,Portsmouth,1 - 0
68123,0,1955-08-20,Manchester City,Aston Villa,2 - 2
68124,0,1955-08-20,Newcastle United,Sheffield United,4 - 2
68125,0,1955-08-20,Tottenham Hotspur,Burnley,0 - 1
68126,0,1955-08-20,West Bromwich Albion,Wolverhampton Wanderers,1 - 1
68162,0,1955-08-22,Burnley,Blackpool,0 - 2
68163,1,1955-08-22,Sheffield United,Charlton Athletic,0 - 0
68176,1,1955-08-23,Arsenal,Cardiff City,3 - 1
68180,1,1955-08-24,Huddersfield Town,Chelsea,1 - 3
68181,1,1955-08-24,Manchester United,Tottenham Hotspur,2 - 2
68182,1,1955-08-24,Newcastle United,Birmingham City,2 - 2
68183,1,1955-08-24,Portsmouth,Wolverhampton Wanderers,2 - 1
68184,1,1955-08-24,Preston North End,Luton Town,2 - 1
68185,1,1955-08-24,Sunderland,Aston Villa,5 - 1
68186,1,1955-08-24,West Bromwich Albion,Everton,2 - 0
68207,1,1955-08-27,Arsenal,Chelsea,1 - 1
68208,2,1955-08-27,Aston Villa,Cardiff City,2 - 0
68209,2,1955-08-27,Bolton Wanderers,Charlton Athletic,1 - 3
68210,2,1955-08-27,Burnley,Everton,0 - 1
68211,2,1955-08-27,Luton Town,Tottenham Hotspur,2 - 1
68212,2,1955-08-27,Manchester United,West Bromwich Albion,3 - 1
68213,2,1955-08-27,Portsmouth,Blackpool,3 - 3
68214,2,1955-08-27,Preston North End,Newcastle United,4 - 3
68215,2,1955-08-27,Sheffield United,Birmingham City,0 - 3
68216,2,1955-08-27,Sunderland,Huddersfield Town,4 - 1
68217,2,1955-08-27,Wolverhampton Wanderers,Manchester City,7 - 2
68253,2,1955-08-29,Aston Villa,Sunderland,1 - 4
68254,3,1955-08-29,Blackpool,Burnley,1 - 1
68255,3,1955-08-29,Chelsea,Huddersfield Town,0 - 0
68272,3,1955-08-31,Birmingham City,Newcastle United,3 - 1
68273,3,1955-08-31,Cardiff City,Bolton Wanderers,1 - 0
68274,3,1955-08-31,Everton,West Bromwich Albion,2 - 0
68275,3,1955-08-31,Luton Town,Preston North End,2 - 1
68276,3,1955-08-31,Manchester City,Arsenal,2 - 2
68277,3,1955-08-31,Tottenham Hotspur,Manchester United,1 - 2
68278,3,1955-08-31,Wolverhampton Wanderers,Portsmouth,3 - 1
68292,3,1955-09-01,Charlton Athletic,Sheffield United,3 - 2
68299,3,1955-09-03,Birmingham City,Preston North End,0 - 3
